cep,cidade,bairro,logradouro
60748338,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 9 (Cidade Jardim Fortaleza)
60748339,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 10 (Cidade Jardim Fortaleza)
60748340,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 11 (Cidade Jardim Fortaleza)
60748341,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 12 (Cidade Jardim Fortaleza)
60748342,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 13 (Cidade Jardim Fortaleza)
60748343,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 14 (Cidade Jardim Fortaleza)
60748344,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 15 (Cidade Jardim Fortaleza)
60748345,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 16 (Cidade Jardim Fortaleza)
60748346,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 17 (Cidade Jardim Fortaleza)
60748347,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 18 (Cidade Jardim Fortaleza)
60748348,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 19 (Cidade Jardim Fortaleza)
60748349,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 20 (Cidade Jardim Fortaleza)
60748350,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 21 (Cidade Jardim Fortaleza)
60748351,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 22 (Cidade Jardim Fortaleza)
60748352,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 23 (Cidade Jardim Fortaleza)
60748353,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 24
60748354,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 25 (Cidade Jardim Fortaleza)
60748355,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 26 (Cidade Jardim Fortaleza)
60748356,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 27 (Cidade Jardim Fortaleza)
60748357,Fortaleza/CE,Prefeito José Walter,Rua A Condomínio 7 Bloco 28 (Cidade Jardim Fortaleza)
60748370,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 1 (Cidade Jardim Fortaleza)
60748371,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 2 (Cidade Jardim Fortaleza)
60748372,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 3 (Cidade Jardim Fortaleza)
60748373,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 4 (Cidade Jardim Fortaleza)
60748374,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 5 (Cidade Jardim Fortaleza)
60748375,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 6 (Cidade Jardim Fortaleza)
60748376,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 7 (Cidade Jardim Fortaleza)
60748377,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 8 (Cidade Jardim Fortaleza)
60748378,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 9 (Cidade Jardim Fortaleza)
60748379,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 10 (Cidade Jardim Fortaleza)
60748380,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 11 (Cidade Jardim Fortaleza)
60748381,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 12 (Cidade Jardim Fortaleza)
60748382,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 13 (Cidade Jardim Fortaleza)
60748383,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 14 (Cidade Jardim Fortaleza)
60748384,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 15 (Cidade Jardim Fortaleza)
60748385,Fortaleza/CE,Prefeito José Walter,Avenida Pau Brasil Condomínio 8 Bloco 16 (Cidade Jardim Fortaleza)
60748400,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás (Cidade Jardim Fortaleza)
60748401,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 1 (Cidade Jardim Fortaleza)
60748402,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 2 (Cidade Jardim Fortaleza)
60748403,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 3 (Cidade Jardim Fortaleza)
60748404,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 4 (Cidade Jardim Fortaleza)
60748405,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 5 (Cidade Jardim Fortaleza)
60748406,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 6 (Cidade Jardim Fortaleza)
60748407,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 7 (Cidade Jardim Fortaleza)
60748408,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 8 (Cidade Jardim Fortaleza)
60748409,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 9 (Cidade Jardim Fortaleza)
60748410,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 10 (Cidade Jardim Fortaleza)
60748411,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 11 (Cidade Jardim Fortaleza)
60748412,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 12 (Cidade Jardim Fortaleza)
60748413,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 13 (Cidade Jardim Fortaleza)
60748414,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 9 Bloco 14 (Cidade Jardim Fortaleza)
60748415,Fortaleza/CE,Prefeito José Walter,Rua Jacarandás Condomínio 9 Bloco 15 (Cidade Jardim Fortaleza)
60748416,Fortaleza/CE,Prefeito José Walter,Rua Jacarandás Condomínio 9 Bloco 16 (Cidade Jardim Fortaleza)
60748417,Fortaleza/CE,Prefeito José Walter,Rua Jacarandás Condomínio 9 Bloco 17 (Cidade Jardim Fortaleza)
60748430,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 1 (Cidade Jardim Fortaleza)
60748431,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 2 (Cidade Jardim Fortaleza)
60748432,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 3 (Cidade Jardim Fortaleza)
60748433,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 4 (Cidade Jardim Fortaleza)
60748434,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 5 (Cidade Jardim Fortaleza)
60748435,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 6 (Cidade Jardim Fortaleza)
60748436,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 7 (Cidade Jardim Fortaleza)
60748437,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 8 (Cidade Jardim Fortaleza)
60748438,Fortaleza/CE,Prefeito José Walter,Rua dos Jacarandás Condomínio 10 Bloco 9 (Cidade Jardim Fortaleza)
60749020,Fortaleza/CE,Prefeito José Walter,Rua 08H (Cidade Jardim Fortaleza)
60749040,Fortaleza/CE,Prefeito José Walter,Rua 09H (Cidade Jardim Fortaleza)
60749050,Fortaleza/CE,Prefeito José Walter,Rua 03H (Residencial Monte Prince I e II)
60750000,Fortaleza/CE,Prefeito José Walter,Avenida Araquém Aguiar (Cj Prefeito José Walter)
60750010,Fortaleza/CE,Prefeito José Walter,Avenida B (Cj Prefeito José Walter)
60750012,Fortaleza/CE,Prefeito José Walter,Avenida João de Araújo Lima - lado par
60750015,Fortaleza/CE,Prefeito José Walter,Avenida João de Araújo Lima - lado ímpar
60750020,Fortaleza/CE,Prefeito José Walter,Avenida C (Cj Prefeito José Walter)
60750022,Fortaleza/CE,Prefeito José Walter,Avenida Presidente Costa e Silva - de 2632 a 5780 - lado par
60750030,Fortaleza/CE,Prefeito José Walter,Avenida D (Cj Prefeito José Water)
60750040,Fortaleza/CE,Prefeito José Walter,Avenida E (Cj Prefeito José Walter)
60750050,Fortaleza/CE,Prefeito José Walter,Avenida F (Cj Prefeito José Walter)
60750060,Fortaleza/CE,Prefeito José Walter,Avenida G (Cj Prefeito José Walter)
60750070,Fortaleza/CE,Prefeito José Walter,Avenida H (Cj Prefeito José Walter)
60750080,Fortaleza/CE,Prefeito José Walter,Avenida I (Cj Prefeito José Walter)
60750090,Fortaleza/CE,Prefeito José Walter,Avenida J (Cj Prefeito José Walter)
60750100,Fortaleza/CE,Prefeito José Walter,Avenida K (Cj Prefeito José Walter)
60750110,Fortaleza/CE,Prefeito José Walter,Avenida L (Cj Prefeito José Walter)
60750120,Fortaleza/CE,Prefeito José Walter,Avenida M (Cj Prefeito José Walter)
60750130,Fortaleza/CE,Prefeito José Walter,Avenida N (Cj Prefeito José Walter)
60750140,Fortaleza/CE,Prefeito José Walter,Avenida O (Cj Prefeito José Walter)
60750150,Fortaleza/CE,Prefeito José Walter,Rua 1 (Cj Prefeito José Walter)
60750160,Fortaleza/CE,Prefeito José Walter,Rua Poeta Mário Linhares
60750170,Fortaleza/CE,Prefeito José Walter,Rua 3 (Cj Prefeito José Walter)
60750180,Fortaleza/CE,Prefeito José Walter,Rua 4 (Cj Prefeito José Walter)
60750190,Fortaleza/CE,Prefeito José Walter,Rua 5 (Cj Prefeito José Walter)
60750200,Fortaleza/CE,Prefeito José Walter,Rua 6 (Cj Prefeito José Walter)
60750210,Fortaleza/CE,Prefeito José Walter,Rua 7 (Cj Prefeito José Walter)
60750220,Fortaleza/CE,Prefeito José Walter,Rua 8 (Cj Prefeito José Walter)
60750230,Fortaleza/CE,Prefeito José Walter,Rua 9 (Cj Prefeito José Walter)
60750240,Fortaleza/CE,Prefeito José Walter,Rua 10 (Cj Prefeito José Walter)
60750250,Fortaleza/CE,Prefeito José Walter,Rua 11 (Cj Prefeito José Walter)
60750260,Fortaleza/CE,Prefeito José Walter,Rua 12 (Cj Prefeito José Walter)
60750270,Fortaleza/CE,Prefeito José Walter,Rua 13 (Cj Prefeito José Walter)
60750280,Fortaleza/CE,Prefeito José Walter,Rua 14 (Cj Prefeito José Walter)
60750290,Fortaleza/CE,Prefeito José Walter,Rua 15 (Cj Prefeito José Walter)
60750300,Fortaleza/CE,Prefeito José Walter,Rua 16 (Cj Prefeito José Walter)
60750310,Fortaleza/CE,Prefeito José Walter,Rua 17 (Cj Prefeito José Walter)
60750320,Fortaleza/CE,Prefeito José Walter,Rua 18 (Cj Prefeito José Walter)
60750330,Fortaleza/CE,Prefeito José Walter,Rua 19 (Cj Prefeito José Walter)
60750340,Fortaleza/CE,Prefeito José Walter,Rua 20 (Cj Prefeito José Walter)
60750350,Fortaleza/CE,Prefeito José Walter,Rua 21 (Cj Prefeito José Walter)
60750360,Fortaleza/CE,Prefeito José Walter,Rua 22 (Cj Prefeito José Walter)
60750370,Fortaleza/CE,Prefeito José Walter,Rua 23 (Cj Prefeito José Walter)
60750380,Fortaleza/CE,Prefeito José Walter,Rua 24 (Cj Prefeito José Walter)
60750390,Fortaleza/CE,Prefeito José Walter,Rua 25 (Cj Prefeito José Walter)
60750400,Fortaleza/CE,Prefeito José Walter,Rua 26 (Cj Prefeito José Walter)
60750410,Fortaleza/CE,Prefeito José Walter,Rua 27 (Cj Prefeito José Walter)
60750420,Fortaleza/CE,Prefeito José Walter,Rua 28 (Cj Prefeito José Walter)
60750430,Fortaleza/CE,Prefeito José Walter,Rua 29 (Cj Prefeito José Walter)
60750440,Fortaleza/CE,Prefeito José Walter,Rua 30 (Cj Prefeito José Walter)
60750450,Fortaleza/CE,Prefeito José Walter,Rua 31 (Cj Prefeito José Walter)
60750460,Fortaleza/CE,Prefeito José Walter,Rua 32 (Cj Prefeito José Walter)
60750470,Fortaleza/CE,Prefeito José Walter,Rua 33 (Cj Prefeito José Walter)
60750480,Fortaleza/CE,Prefeito José Walter,Rua 34 (Cj Prefeito José Walter)
60750490,Fortaleza/CE,Prefeito José Walter,Rua 35 (Cj Prefeito José Walter)
60750500,Fortaleza/CE,Prefeito José Walter,Rua 36 (Cj Prefeito José Walter)
60750510,Fortaleza/CE,Prefeito José Walter,Rua 37 (Cj Prefeito José Walter)
60750520,Fortaleza/CE,Prefeito José Walter,Rua 38 (Cj Prefeito José Walter)
60750530,Fortaleza/CE,Prefeito José Walter,Rua 39 (Cj Prefeito José Walter)
60750540,Fortaleza/CE,Prefeito José Walter,Rua 40 (Cj Prefeito José Walter)
60750550,Fortaleza/CE,Prefeito José Walter,Rua 41 (Cj Prefeito José Walter)
60750560,Fortaleza/CE,Prefeito José Walter,Rua 42 (Cj Prefeito José Walter)
60750570,Fortaleza/CE,Prefeito José Walter,Rua 43 (Cj Prefeito José Walter)
60750580,Fortaleza/CE,Prefeito José Walter,Rua 44 (Cj Prefeito José Walter)
60750590,Fortaleza/CE,Prefeito José Walter,Rua 45 (Cj Prefeito José Walter)
60750600,Fortaleza/CE,Prefeito José Walter,Rua 46 (Cj Prefeito José Walter)
60750610,Fortaleza/CE,Prefeito José Walter,Rua 47 (Cj Prefeito José Walter)
60750620,Fortaleza/CE,Prefeito José Walter,Rua 48 (Cj Prefeito José Walter)
60750630,Fortaleza/CE,Prefeito José Walter,Rua 49 (Cj Prefeito José Walter)
60750640,Fortaleza/CE,Prefeito José Walter,Rua 50 (Cj Prefeito José Walter)
60750650,Fortaleza/CE,Prefeito José Walter,Rua 51 (Cj Prefeito José Walter)
60750660,Fortaleza/CE,Prefeito José Walter,Rua 52 (Cj Prefeito José Walter)
60750670,Fortaleza/CE,Prefeito José Walter,Rua 53 (Cj Prefeito José Walter)
60750680,Fortaleza/CE,Prefeito José Walter,Rua 54 (Cj Prefeito José Walter)
60750690,Fortaleza/CE,Prefeito José Walter,Rua 55 (Cj Prefeito José Walter)
60750700,Fortaleza/CE,Prefeito José Walter,Rua 56 (Cj Prefeito José Walter)
60750710,Fortaleza/CE,Prefeito José Walter,Rua 57 (Cj Prefeito José Walter)
60750720,Fortaleza/CE,Prefeito José Walter,Rua 58 (Cj Prefeito José Walter)
60750730,Fortaleza/CE,Prefeito José Walter,Rua 59 (Cj Prefeito José Walter)
60750740,Fortaleza/CE,Prefeito José Walter,Rua 60 (Cj Prefeito José Walter)
60750750,Fortaleza/CE,Prefeito José Walter,Rua 61 (Cj Prefeito José Walter)
60750760,Fortaleza/CE,Prefeito José Walter,Rua 62 (Cj Prefeito José Walter)
60750770,Fortaleza/CE,Prefeito José Walter,Rua 63 (Cj Prefeito José Walter)
60750780,Fortaleza/CE,Prefeito José Walter,Rua 64 (Cj Prefeito José Walter)
60750790,Fortaleza/CE,Prefeito José Walter,Rua 65 (Cj Prefeito José Walter)
60750800,Fortaleza/CE,Prefeito José Walter,Rua 66 (Cj Prefeito José Walter)
60750810,Fortaleza/CE,Prefeito José Walter,Rua 67 (Cj Prefeito José Walter)
60750820,Fortaleza/CE,Prefeito José Walter,Rua 68 (Cj Prefeito José Walter)
60750830,Fortaleza/CE,Prefeito José Walter,Rua 69 (Cj Prefeito José Walter)
60750840,Fortaleza/CE,Prefeito José Walter,Rua 71 (Cj Prefeito José Walter)
60750970,Fortaleza/CE,Prefeito José Walter,"Avenida C, 330 "
60751000,Fortaleza/CE,Prefeito José Walter,Rua 73 (Cj Prefeito José Walter)
60751010,Fortaleza/CE,Prefeito José Walter,Rua 75 (Cj Prefeito José Walter)
60751020,Fortaleza/CE,Prefeito José Walter,Rua 77 (Cj Prefeito José Walter)
60751030,Fortaleza/CE,Prefeito José Walter,Rua 79 (Cj Prefeito José Walter)
60751040,Fortaleza/CE,Prefeito José Walter,Rua 81 (Cj Prefeito José Walter)
60751050,Fortaleza/CE,Prefeito José Walter,Rua 83 (Cj Prefeito José Walter)
60751060,Fortaleza/CE,Prefeito José Walter,Rua 85 (Cj Prefeito José Walter)
60751070,Fortaleza/CE,Prefeito José Walter,Rua 87 (Cj Prefeito José Walter)
60751080,Fortaleza/CE,Prefeito José Walter,Rua 89 (Cj Prefeito José Walter)
60751090,Fortaleza/CE,Prefeito José Walter,Rua 91 (Cj Prefeito José Walter)
60751100,Fortaleza/CE,Prefeito José Walter,Rua 93 (Cj Prefeito José Walter)
60751110,Fortaleza/CE,Prefeito José Walter,Rua 95 (Cj Prefeito José Walter)
60751120,Fortaleza/CE,Prefeito José Walter,Rua 97 (Cj Prefeito José Walter)
60751130,Fortaleza/CE,Prefeito José Walter,Rua 99 (Cj Prefeito José Walter)
60751140,Fortaleza/CE,Prefeito José Walter,Rua 101 (Cj Prefeito José Walter)
60751150,Fortaleza/CE,Prefeito José Walter,Rua 103 (Cj Prefeito José Walter)
60751160,Fortaleza/CE,Prefeito José Walter,Praça Doutor Fernando Eduardo Benevides
60751170,Fortaleza/CE,Prefeito José Walter,Praça Guadalajara
60751180,Fortaleza/CE,Prefeito José Walter,Praça Nossa Senhora de Guadalupe
60751190,Fortaleza/CE,Prefeito José Walter,Praça Odilon Matias
60751195,Fortaleza/CE,Prefeito José Walter,Rua Renato Câmara
60751200,Fortaleza/CE,Prefeito José Walter,Rua da Piçarra
60751210,Fortaleza/CE,Prefeito José Walter,Vila Sapucaí
60751220,Fortaleza/CE,Prefeito José Walter,Rua A (Lot Parque Montenegro II)
60751230,Fortaleza/CE,Prefeito José Walter,Rua M (Lot Parque Montenegro II)
60751240,Fortaleza/CE,Prefeito José Walter,Rua B (Lot Parque Montenegro II)
60751250,Fortaleza/CE,Prefeito José Walter,Rua C (Lot Parque Montenegro II)
60751260,Fortaleza/CE,Prefeito José Walter,Rua E (Lot Parque Montenegro II)
60751265,Fortaleza/CE,Prefeito José Walter,Rua D (Lot Parque Montenegro II)
60751270,Fortaleza/CE,Prefeito José Walter,Rua F (Lot Parque Montenegro II)
60751280,Fortaleza/CE,Prefeito José Walter,Rua G (Lot Parque Montenegro II)
60751290,Fortaleza/CE,Prefeito José Walter,Rua H (Lot Parque Montenegro II)
60751300,Fortaleza/CE,Prefeito José Walter,Rua I (Lot Parque Montenegro II)
60751310,Fortaleza/CE,Prefeito José Walter,Rua J (Lot Parque Montenegro II)
60751320,Fortaleza/CE,Prefeito José Walter,Rua K (Lot Parque Montenegro II)
60751350,Fortaleza/CE,Prefeito José Walter,Rua L (Lot Parque Montengro II)
60751370,Fortaleza/CE,Prefeito José Walter,Rua S (Lot Parque Montenegro II)
60751380,Fortaleza/CE,Prefeito José Walter,Rua P (Lot Parque Montenegro II)
60751390,Fortaleza/CE,Prefeito José Walter,Rua Q (Lot Parque Montenegro II)
60751400,Fortaleza/CE,Prefeito José Walter,Rua R (Lot Parque Montenegro II)
60751500,Fortaleza/CE,Prefeito José Walter,Rua N (Lot Parque Montenegro II)
60751510,Fortaleza/CE,Prefeito José Walter,Rua O (Lot Parque Montenegro II)
60751515,Fortaleza/CE,Prefeito José Walter,Avenida Desembargador Raimundo Danúsio Studart Gurgel
60751520,Fortaleza/CE,Prefeito José Walter,Rua Maria das Dores Garcia Bezerra
60751525,Fortaleza/CE,Prefeito José Walter,Rua José Alves de Oliveira
60751530,Fortaleza/CE,Prefeito José Walter,Rua Luís Ferreira dos Santos
60751535,Fortaleza/CE,Prefeito José Walter,Rua José Estenio da Silva
60751550,Fortaleza/CE,Prefeito José Walter,Rua Guilherme Marcos do Carmo
60751555,Fortaleza/CE,Prefeito José Walter,Rua Simão Nogueira de Souza
60751560,Fortaleza/CE,Prefeito José Walter,Rua Francisco Silvestre de Freitas
60751565,Fortaleza/CE,Prefeito José Walter,Rua José Alves
60751570,Fortaleza/CE,Prefeito José Walter,Rua Lucas Raimundo de Souza
60751575,Fortaleza/CE,Prefeito José Walter,Rua Manoel Raimundo de Melo
60751580,Fortaleza/CE,Prefeito José Walter,Rua Fausto Viana Monte
60751585,Fortaleza/CE,Prefeito José Walter,Rua Albertino Neto
60751700,Fortaleza/CE,Prefeito José Walter,Rua Elian de Aguiar Mendes
60751710,Fortaleza/CE,Prefeito José Walter,Rua Rildison Martins
60751715,Fortaleza/CE,Prefeito José Walter,Rua Maria Celuta Pinheiro Costa
60751725,Fortaleza/CE,Prefeito José Walter,Rua Izenilda Teixeira Lima
60751730,Fortaleza/CE,Prefeito José Walter,Rua Francisco Ernandes Uchoa Lima
60751735,Fortaleza/CE,Prefeito José Walter,Rua Labibe Belém
60751740,Fortaleza/CE,Prefeito José Walter,Rua José Alves Timbó
60751745,Fortaleza/CE,Prefeito José Walter,Rua Raimundo Cordeiro
60751750,Fortaleza/CE,Prefeito José Walter,Rua José Domingos da Silva
60751755,Fortaleza/CE,Prefeito José Walter,Rua Maria Lúcia Costa Santiago
60751760,Fortaleza/CE,Prefeito José Walter,Rua José Ivanildo Barbosa Filho
60751770,Fortaleza/CE,Prefeito José Walter,Rua Tania Alves
60751785,Fortaleza/CE,Prefeito José Walter,Rua Nelson Coelho do Jangurussu
60751790,Fortaleza/CE,Prefeito José Walter,Rua Meire Simone dos Santos
60751842,Fortaleza/CE,Prefeito José Walter,Rua Crônicas
60752010,Fortaleza/CE,Mondubim,Avenida 1 (Cj Sítio do Córrego)
60752020,Fortaleza/CE,Mondubim,Rua 1 (Cj Sítio do Córrego)
60752030,Fortaleza/CE,Mondubim,Rua 2 (Cj Sítio do Córrego)
60752040,Fortaleza/CE,Mondubim,Rua 3 (Cj Sítio do Córrego)
60752050,Fortaleza/CE,Mondubim,Rua 4 (Cj Sítio do Córrego)
60752060,Fortaleza/CE,Mondubim,Rua 5 (Cj Sítio do Córrego)
60752070,Fortaleza/CE,Mondubim,Rua 6 (Cj Sítio do Córrego)
60752080,Fortaleza/CE,Mondubim,Rua 7 (Cj Sítio do Córrego)
60752090,Fortaleza/CE,Mondubim,Rua 8 (Cj Sítio do Córrego)
60752100,Fortaleza/CE,Mondubim,Rua 9 (Cj Sítio do Córrego)
60752110,Fortaleza/CE,Mondubim,Rua 10 (Cj Sítio do Córrego)
60752120,Fortaleza/CE,Mondubim,Rua 11 (Cj Sítio do Córrego)
60752130,Fortaleza/CE,Mondubim,Rua 12 (Cj Sítio do Córrego)
60752140,Fortaleza/CE,Mondubim,Rua 13 (Cj Sítio do Córrego)
60752150,Fortaleza/CE,Mondubim,Rua 14 (Cj Sítio do Córrego)
60752160,Fortaleza/CE,Mondubim,Rua 15 (Cj Sítio do Córrego)
60752170,Fortaleza/CE,Mondubim,Rua 16 (Cj Sítio do Córrego)
60752180,Fortaleza/CE,Mondubim,Alameda Verde 01 (Cj Sítio do Corrego)
60752190,Fortaleza/CE,Mondubim,Alameda Verde 02 (Cj Sítio do Corrego)
60752200,Fortaleza/CE,Mondubim,Alameda Verde 03 (Cj Sítio do Corrego)
60752210,Fortaleza/CE,Mondubim,Alameda Verde 04 (Cj Sítio do Corrego)
60752220,Fortaleza/CE,Mondubim,Alameda Verde 05 (Cj Sítio do Corrego)
60752230,Fortaleza/CE,Mondubim,Alameda Verde 06 (Cj Sítio do Corrego)
60752240,Fortaleza/CE,Mondubim,Alameda Verde 07 (Cj Sítio do Corrego)
60752250,Fortaleza/CE,Mondubim,Alameda Verde 08 (Cj Sítio do Corrego)
60752260,Fortaleza/CE,Mondubim,Alameda Verde 09 (Cj Sítio do Corrego)
60752265,Fortaleza/CE,Mondubim,Rua Santa Terezinha
60752268,Fortaleza/CE,Mondubim,Rua Abelardo Benevides
60752270,Fortaleza/CE,Mondubim,Rua Rafael Lira Pereira
60752272,Fortaleza/CE,Mondubim,Travessa Juliana
60752275,Fortaleza/CE,Aracapé,Rua São João
60752278,Fortaleza/CE,Mondubim,Rua Eraldo Monteiro Barroso
60752280,Fortaleza/CE,Mondubim,Rua Renato Magalhães
60752285,Fortaleza/CE,Mondubim,Rua São Pedro
60752290,Fortaleza/CE,Mondubim,Rua Castro Alves
60752310,Fortaleza/CE,Mondubim,Avenida 1 (Cj Arvoredo)
60752320,Fortaleza/CE,Mondubim,Rua 2 (Cj Arvoredo)
60752330,Fortaleza/CE,Mondubim,Rua 3 (Cj Arvoredo)
60752340,Fortaleza/CE,Mondubim,Rua 4 (Cj Arvoredo)
60752350,Fortaleza/CE,Mondubim,Rua 5 (Cj Arvoredo)
60752360,Fortaleza/CE,Mondubim,Rua 6 (Cj Arvoredo)
60752370,Fortaleza/CE,Mondubim,Rua 7 (Cj Arvoredo)
60752380,Fortaleza/CE,Mondubim,Rua 8 (Cj Arvoredo)
60752390,Fortaleza/CE,Mondubim,Rua 9 (Cj Arvoredo)
60752400,Fortaleza/CE,Mondubim,Rua 10 (Cj Arvoredo)
60752410,Fortaleza/CE,Mondubim,Rua 11 (Cj Arvoredo)
60752420,Fortaleza/CE,Mondubim,Rua 12 (Cj Arvoredo)
60752430,Fortaleza/CE,Mondubim,Rua 13 (Cj Arvoredo)
60752440,Fortaleza/CE,Mondubim,Rua 14 (Cj Arvoredo)
60752450,Fortaleza/CE,Mondubim,Rua 15 (Cj Arvoredo)
60752460,Fortaleza/CE,Mondubim,Rua 16 (Cj Arvoredo)
60752470,Fortaleza/CE,Mondubim,Rua 17 (Cj Arvoredo)
60752475,Fortaleza/CE,Mondubim,Avenida 2 (Cj Arvoredo)
60752477,Fortaleza/CE,Mondubim,Rua A (Lot Rocha VI)
60752479,Fortaleza/CE,Mondubim,Rua B (Lot Rocha VI)
